,embed_dim,num_heads,ff_dim,num_layers,batch_size,num_iterations,test_partition
1832,32.0,2.0,32.0,2.0,64.0,1.0,2.0
1833,32.0,2.0,32.0,2.0,64.0,1.0,3.0
1834,32.0,2.0,32.0,2.0,64.0,1.0,4.0
1835,32.0,2.0,32.0,2.0,64.0,10.0,0.0
1836,32.0,2.0,32.0,2.0,64.0,10.0,1.0
1837,32.0,2.0,32.0,2.0,64.0,10.0,2.0
1838,32.0,2.0,32.0,2.0,64.0,10.0,3.0
1839,32.0,2.0,32.0,2.0,64.0,10.0,4.0
1840,32.0,2.0,32.0,2.0,64.0,20.0,0.0
1841,32.0,2.0,32.0,2.0,64.0,20.0,1.0
1842,32.0,2.0,32.0,2.0,64.0,20.0,2.0
1843,32.0,2.0,32.0,2.0,64.0,20.0,3.0
1844,32.0,2.0,32.0,2.0,64.0,20.0,4.0
1845,32.0,2.0,32.0,4.0,16.0,1.0,0.0
1846,32.0,2.0,32.0,4.0,16.0,1.0,1.0
1847,32.0,2.0,32.0,4.0,16.0,1.0,2.0
1848,32.0,2.0,32.0,4.0,16.0,1.0,3.0
1849,32.0,2.0,32.0,4.0,16.0,1.0,4.0
1850,32.0,2.0,32.0,4.0,16.0,10.0,0.0
1851,32.0,2.0,32.0,4.0,16.0,10.0,1.0
1852,32.0,2.0,32.0,4.0,16.0,10.0,2.0
1853,32.0,2.0,32.0,4.0,16.0,10.0,3.0
1854,32.0,2.0,32.0,4.0,16.0,10.0,4.0
1855,32.0,2.0,32.0,4.0,16.0,20.0,0.0
1856,32.0,2.0,32.0,4.0,16.0,20.0,1.0
1857,32.0,2.0,32.0,4.0,16.0,20.0,2.0
1858,32.0,2.0,32.0,4.0,16.0,20.0,3.0
1859,32.0,2.0,32.0,4.0,16.0,20.0,4.0
1860,32.0,2.0,32.0,4.0,32.0,1.0,0.0
1861,32.0,2.0,32.0,4.0,32.0,1.0,1.0
1862,32.0,2.0,32.0,4.0,32.0,1.0,2.0
1863,32.0,2.0,32.0,4.0,32.0,1.0,3.0
1864,32.0,2.0,32.0,4.0,32.0,1.0,4.0
1865,32.0,2.0,32.0,4.0,32.0,10.0,0.0
1866,32.0,2.0,32.0,4.0,32.0,10.0,1.0
1867,32.0,2.0,32.0,4.0,32.0,10.0,2.0
1868,32.0,2.0,32.0,4.0,32.0,10.0,3.0
1869,32.0,2.0,32.0,4.0,32.0,10.0,4.0
1870,32.0,2.0,32.0,4.0,32.0,20.0,0.0
1871,32.0,2.0,32.0,4.0,32.0,20.0,1.0
1872,32.0,2.0,32.0,4.0,32.0,20.0,2.0
1873,32.0,2.0,32.0,4.0,32.0,20.0,3.0
1874,32.0,2.0,32.0,4.0,32.0,20.0,4.0
1875,32.0,2.0,32.0,4.0,64.0,1.0,0.0
1876,32.0,2.0,32.0,4.0,64.0,1.0,1.0
1877,32.0,2.0,32.0,4.0,64.0,1.0,2.0
1878,32.0,2.0,32.0,4.0,64.0,1.0,3.0
1879,32.0,2.0,32.0,4.0,64.0,1.0,4.0
1880,32.0,2.0,32.0,4.0,64.0,10.0,0.0
1881,32.0,2.0,32.0,4.0,64.0,10.0,1.0
1882,32.0,2.0,32.0,4.0,64.0,10.0,2.0
1883,32.0,2.0,32.0,4.0,64.0,10.0,3.0
1884,32.0,2.0,32.0,4.0,64.0,10.0,4.0
1885,32.0,2.0,32.0,4.0,64.0,20.0,0.0
1886,32.0,2.0,32.0,4.0,64.0,20.0,1.0
1887,32.0,2.0,32.0,4.0,64.0,20.0,2.0
1888,32.0,2.0,32.0,4.0,64.0,20.0,3.0
1889,32.0,2.0,32.0,4.0,64.0,20.0,4.0
1890,32.0,2.0,64.0,1.0,16.0,1.0,0.0
1891,32.0,2.0,64.0,1.0,16.0,1.0,1.0
1892,32.0,2.0,64.0,1.0,16.0,1.0,2.0
1893,32.0,2.0,64.0,1.0,16.0,1.0,3.0
1894,32.0,2.0,64.0,1.0,16.0,1.0,4.0
1895,32.0,2.0,64.0,1.0,16.0,10.0,0.0
1896,32.0,2.0,64.0,1.0,16.0,10.0,1.0
1897,32.0,2.0,64.0,1.0,16.0,10.0,2.0
1898,32.0,2.0,64.0,1.0,16.0,10.0,3.0
1899,32.0,2.0,64.0,1.0,16.0,10.0,4.0
1900,32.0,2.0,64.0,1.0,16.0,20.0,0.0
1901,32.0,2.0,64.0,1.0,16.0,20.0,1.0
1902,32.0,2.0,64.0,1.0,16.0,20.0,2.0
1903,32.0,2.0,64.0,1.0,16.0,20.0,3.0
1904,32.0,2.0,64.0,1.0,16.0,20.0,4.0
1905,32.0,2.0,64.0,1.0,32.0,1.0,0.0
1906,32.0,2.0,64.0,1.0,32.0,1.0,1.0
1907,32.0,2.0,64.0,1.0,32.0,1.0,2.0
1908,32.0,2.0,64.0,1.0,32.0,1.0,3.0
1909,32.0,2.0,64.0,1.0,32.0,1.0,4.0
1910,32.0,2.0,64.0,1.0,32.0,10.0,0.0
1911,32.0,2.0,64.0,1.0,32.0,10.0,1.0
1912,32.0,2.0,64.0,1.0,32.0,10.0,2.0
1913,32.0,2.0,64.0,1.0,32.0,10.0,3.0
1914,32.0,2.0,64.0,1.0,32.0,10.0,4.0
1915,32.0,2.0,64.0,1.0,32.0,20.0,0.0
1916,32.0,2.0,64.0,1.0,32.0,20.0,1.0
1917,32.0,2.0,64.0,1.0,32.0,20.0,2.0
1918,32.0,2.0,64.0,1.0,32.0,20.0,3.0
1919,32.0,2.0,64.0,1.0,32.0,20.0,4.0
1920,32.0,2.0,64.0,1.0,64.0,1.0,0.0
1921,32.0,2.0,64.0,1.0,64.0,1.0,1.0
1922,32.0,2.0,64.0,1.0,64.0,1.0,2.0
1923,32.0,2.0,64.0,1.0,64.0,1.0,3.0
1924,32.0,2.0,64.0,1.0,64.0,1.0,4.0
1925,32.0,2.0,64.0,1.0,64.0,10.0,0.0
1926,32.0,2.0,64.0,1.0,64.0,10.0,1.0
1927,32.0,2.0,64.0,1.0,64.0,10.0,2.0
1928,32.0,2.0,64.0,1.0,64.0,10.0,3.0
1929,32.0,2.0,64.0,1.0,64.0,10.0,4.0
1930,32.0,2.0,64.0,1.0,64.0,20.0,0.0
1931,32.0,2.0,64.0,1.0,64.0,20.0,1.0
1932,32.0,2.0,64.0,1.0,64.0,20.0,2.0
1933,32.0,2.0,64.0,1.0,64.0,20.0,3.0
1934,32.0,2.0,64.0,1.0,64.0,20.0,4.0
1935,32.0,2.0,64.0,2.0,16.0,1.0,0.0
1936,32.0,2.0,64.0,2.0,16.0,1.0,1.0
1937,32.0,2.0,64.0,2.0,16.0,1.0,2.0
1938,32.0,2.0,64.0,2.0,16.0,1.0,3.0
1939,32.0,2.0,64.0,2.0,16.0,1.0,4.0
1940,32.0,2.0,64.0,2.0,16.0,10.0,0.0
1941,32.0,2.0,64.0,2.0,16.0,10.0,1.0
1942,32.0,2.0,64.0,2.0,16.0,10.0,2.0
1943,32.0,2.0,64.0,2.0,16.0,10.0,3.0
1944,32.0,2.0,64.0,2.0,16.0,10.0,4.0
1945,32.0,2.0,64.0,2.0,16.0,20.0,0.0
1946,32.0,2.0,64.0,2.0,16.0,20.0,1.0
1947,32.0,2.0,64.0,2.0,16.0,20.0,2.0
1948,32.0,2.0,64.0,2.0,16.0,20.0,3.0
1949,32.0,2.0,64.0,2.0,16.0,20.0,4.0
1950,32.0,2.0,64.0,2.0,32.0,1.0,0.0
1951,32.0,2.0,64.0,2.0,32.0,1.0,1.0
1952,32.0,2.0,64.0,2.0,32.0,1.0,2.0
1953,32.0,2.0,64.0,2.0,32.0,1.0,3.0
1954,32.0,2.0,64.0,2.0,32.0,1.0,4.0
1955,32.0,2.0,64.0,2.0,32.0,10.0,0.0
1956,32.0,2.0,64.0,2.0,32.0,10.0,1.0
1957,32.0,2.0,64.0,2.0,32.0,10.0,2.0
1958,32.0,2.0,64.0,2.0,32.0,10.0,3.0
1959,32.0,2.0,64.0,2.0,32.0,10.0,4.0
1960,32.0,2.0,64.0,2.0,32.0,20.0,0.0
1961,32.0,2.0,64.0,2.0,32.0,20.0,1.0
1962,32.0,2.0,64.0,2.0,32.0,20.0,2.0
1963,32.0,2.0,64.0,2.0,32.0,20.0,3.0
1964,32.0,2.0,64.0,2.0,32.0,20.0,4.0
1965,32.0,2.0,64.0,2.0,64.0,1.0,0.0
1966,32.0,2.0,64.0,2.0,64.0,1.0,1.0
1967,32.0,2.0,64.0,2.0,64.0,1.0,2.0
1968,32.0,2.0,64.0,2.0,64.0,1.0,3.0
1969,32.0,2.0,64.0,2.0,64.0,1.0,4.0
1970,32.0,2.0,64.0,2.0,64.0,10.0,0.0
1971,32.0,2.0,64.0,2.0,64.0,10.0,1.0
1972,32.0,2.0,64.0,2.0,64.0,10.0,2.0
1973,32.0,2.0,64.0,2.0,64.0,10.0,3.0
1974,32.0,2.0,64.0,2.0,64.0,10.0,4.0
1975,32.0,2.0,64.0,2.0,64.0,20.0,0.0
1976,32.0,2.0,64.0,2.0,64.0,20.0,1.0
1977,32.0,2.0,64.0,2.0,64.0,20.0,2.0
1978,32.0,2.0,64.0,2.0,64.0,20.0,3.0
1979,32.0,2.0,64.0,2.0,64.0,20.0,4.0
1980,32.0,2.0,64.0,4.0,16.0,1.0,0.0
1981,32.0,2.0,64.0,4.0,16.0,1.0,1.0
1982,32.0,2.0,64.0,4.0,16.0,1.0,2.0
1983,32.0,2.0,64.0,4.0,16.0,1.0,3.0
1984,32.0,2.0,64.0,4.0,16.0,1.0,4.0
1985,32.0,2.0,64.0,4.0,16.0,10.0,0.0
1986,32.0,2.0,64.0,4.0,16.0,10.0,1.0
1987,32.0,2.0,64.0,4.0,16.0,10.0,2.0
1988,32.0,2.0,64.0,4.0,16.0,10.0,3.0
1989,32.0,2.0,64.0,4.0,16.0,10.0,4.0
1990,32.0,2.0,64.0,4.0,16.0,20.0,0.0
1991,32.0,2.0,64.0,4.0,16.0,20.0,1.0
1992,32.0,2.0,64.0,4.0,16.0,20.0,2.0
1993,32.0,2.0,64.0,4.0,16.0,20.0,3.0
1994,32.0,2.0,64.0,4.0,16.0,20.0,4.0
1995,32.0,2.0,64.0,4.0,32.0,1.0,0.0
1996,32.0,2.0,64.0,4.0,32.0,1.0,1.0
1997,32.0,2.0,64.0,4.0,32.0,1.0,2.0
1998,32.0,2.0,64.0,4.0,32.0,1.0,3.0
1999,32.0,2.0,64.0,4.0,32.0,1.0,4.0
2000,32.0,2.0,64.0,4.0,32.0,10.0,0.0
2001,32.0,2.0,64.0,4.0,32.0,10.0,1.0
2002,32.0,2.0,64.0,4.0,32.0,10.0,2.0
2003,32.0,2.0,64.0,4.0,32.0,10.0,3.0
2004,32.0,2.0,64.0,4.0,32.0,10.0,4.0
2005,32.0,2.0,64.0,4.0,32.0,20.0,0.0
2006,32.0,2.0,64.0,4.0,32.0,20.0,1.0
2007,32.0,2.0,64.0,4.0,32.0,20.0,2.0
2008,32.0,2.0,64.0,4.0,32.0,20.0,3.0
2009,32.0,2.0,64.0,4.0,32.0,20.0,4.0
2010,32.0,2.0,64.0,4.0,64.0,1.0,0.0
2011,32.0,2.0,64.0,4.0,64.0,1.0,1.0
2012,32.0,2.0,64.0,4.0,64.0,1.0,2.0
2013,32.0,2.0,64.0,4.0,64.0,1.0,3.0
2014,32.0,2.0,64.0,4.0,64.0,1.0,4.0
2015,32.0,2.0,64.0,4.0,64.0,10.0,0.0
2016,32.0,2.0,64.0,4.0,64.0,10.0,1.0
2017,32.0,2.0,64.0,4.0,64.0,10.0,2.0
2018,32.0,2.0,64.0,4.0,64.0,10.0,3.0
2019,32.0,2.0,64.0,4.0,64.0,10.0,4.0
2020,32.0,2.0,64.0,4.0,64.0,20.0,0.0
2021,32.0,2.0,64.0,4.0,64.0,20.0,1.0
2022,32.0,2.0,64.0,4.0,64.0,20.0,2.0
2023,32.0,2.0,64.0,4.0,64.0,20.0,3.0
2024,32.0,2.0,64.0,4.0,64.0,20.0,4.0
2025,32.0,4.0,16.0,1.0,16.0,1.0,0.0
2026,32.0,4.0,16.0,1.0,16.0,1.0,1.0
2027,32.0,4.0,16.0,1.0,16.0,1.0,2.0
2028,32.0,4.0,16.0,1.0,16.0,1.0,3.0
2029,32.0,4.0,16.0,1.0,16.0,1.0,4.0
2030,32.0,4.0,16.0,1.0,16.0,10.0,0.0
2031,32.0,4.0,16.0,1.0,16.0,10.0,1.0
2032,32.0,4.0,16.0,1.0,16.0,10.0,2.0
2033,32.0,4.0,16.0,1.0,16.0,10.0,3.0
2034,32.0,4.0,16.0,1.0,16.0,10.0,4.0
2035,32.0,4.0,16.0,1.0,16.0,20.0,0.0
2036,32.0,4.0,16.0,1.0,16.0,20.0,1.0
2037,32.0,4.0,16.0,1.0,16.0,20.0,2.0
2038,32.0,4.0,16.0,1.0,16.0,20.0,3.0
2039,32.0,4.0,16.0,1.0,16.0,20.0,4.0
2040,32.0,4.0,16.0,1.0,32.0,1.0,0.0
2041,32.0,4.0,16.0,1.0,32.0,1.0,1.0
2042,32.0,4.0,16.0,1.0,32.0,1.0,2.0
2043,32.0,4.0,16.0,1.0,32.0,1.0,3.0
2044,32.0,4.0,16.0,1.0,32.0,1.0,4.0
2045,32.0,4.0,16.0,1.0,32.0,10.0,0.0
2046,32.0,4.0,16.0,1.0,32.0,10.0,1.0
2047,32.0,4.0,16.0,1.0,32.0,10.0,2.0
2048,32.0,4.0,16.0,1.0,32.0,10.0,3.0
2049,32.0,4.0,16.0,1.0,32.0,10.0,4.0
2050,32.0,4.0,16.0,1.0,32.0,20.0,0.0
2051,32.0,4.0,16.0,1.0,32.0,20.0,1.0
2052,32.0,4.0,16.0,1.0,32.0,20.0,2.0
2053,32.0,4.0,16.0,1.0,32.0,20.0,3.0
2054,32.0,4.0,16.0,1.0,32.0,20.0,4.0
2055,32.0,4.0,16.0,1.0,64.0,1.0,0.0
2056,32.0,4.0,16.0,1.0,64.0,1.0,1.0
2057,32.0,4.0,16.0,1.0,64.0,1.0,2.0
2058,32.0,4.0,16.0,1.0,64.0,1.0,3.0
2059,32.0,4.0,16.0,1.0,64.0,1.0,4.0
2060,32.0,4.0,16.0,1.0,64.0,10.0,0.0
2061,32.0,4.0,16.0,1.0,64.0,10.0,1.0
2062,32.0,4.0,16.0,1.0,64.0,10.0,2.0
2063,32.0,4.0,16.0,1.0,64.0,10.0,3.0
2064,32.0,4.0,16.0,1.0,64.0,10.0,4.0
2065,32.0,4.0,16.0,1.0,64.0,20.0,0.0
2066,32.0,4.0,16.0,1.0,64.0,20.0,1.0
2067,32.0,4.0,16.0,1.0,64.0,20.0,2.0
2068,32.0,4.0,16.0,1.0,64.0,20.0,3.0
2069,32.0,4.0,16.0,1.0,64.0,20.0,4.0
2070,32.0,4.0,16.0,2.0,16.0,1.0,0.0
2071,32.0,4.0,16.0,2.0,16.0,1.0,1.0
2072,32.0,4.0,16.0,2.0,16.0,1.0,2.0
2073,32.0,4.0,16.0,2.0,16.0,1.0,3.0
2074,32.0,4.0,16.0,2.0,16.0,1.0,4.0
2075,32.0,4.0,16.0,2.0,16.0,10.0,0.0
2076,32.0,4.0,16.0,2.0,16.0,10.0,1.0
2077,32.0,4.0,16.0,2.0,16.0,10.0,2.0
2078,32.0,4.0,16.0,2.0,16.0,10.0,3.0
2079,32.0,4.0,16.0,2.0,16.0,10.0,4.0
2080,32.0,4.0,16.0,2.0,16.0,20.0,0.0
2081,32.0,4.0,16.0,2.0,16.0,20.0,1.0
2082,32.0,4.0,16.0,2.0,16.0,20.0,2.0
2083,32.0,4.0,16.0,2.0,16.0,20.0,3.0
2084,32.0,4.0,16.0,2.0,16.0,20.0,4.0
2085,32.0,4.0,16.0,2.0,32.0,1.0,0.0
2086,32.0,4.0,16.0,2.0,32.0,1.0,1.0
2087,32.0,4.0,16.0,2.0,32.0,1.0,2.0
2088,32.0,4.0,16.0,2.0,32.0,1.0,3.0
2089,32.0,4.0,16.0,2.0,32.0,1.0,4.0
2090,32.0,4.0,16.0,2.0,32.0,10.0,0.0
2091,32.0,4.0,16.0,2.0,32.0,10.0,1.0
2092,32.0,4.0,16.0,2.0,32.0,10.0,2.0
2093,32.0,4.0,16.0,2.0,32.0,10.0,3.0
2094,32.0,4.0,16.0,2.0,32.0,10.0,4.0
2095,32.0,4.0,16.0,2.0,32.0,20.0,0.0
2096,32.0,4.0,16.0,2.0,32.0,20.0,1.0
2097,32.0,4.0,16.0,2.0,32.0,20.0,2.0
2098,32.0,4.0,16.0,2.0,32.0,20.0,3.0
2099,32.0,4.0,16.0,2.0,32.0,20.0,4.0
2100,32.0,4.0,16.0,2.0,64.0,1.0,0.0
2101,32.0,4.0,16.0,2.0,64.0,1.0,1.0
2102,32.0,4.0,16.0,2.0,64.0,1.0,2.0
2103,32.0,4.0,16.0,2.0,64.0,1.0,3.0
2104,32.0,4.0,16.0,2.0,64.0,1.0,4.0
2105,32.0,4.0,16.0,2.0,64.0,10.0,0.0
2106,32.0,4.0,16.0,2.0,64.0,10.0,1.0
2107,32.0,4.0,16.0,2.0,64.0,10.0,2.0
2108,32.0,4.0,16.0,2.0,64.0,10.0,3.0
2109,32.0,4.0,16.0,2.0,64.0,10.0,4.0
2110,32.0,4.0,16.0,2.0,64.0,20.0,0.0
2111,32.0,4.0,16.0,2.0,64.0,20.0,1.0
2112,32.0,4.0,16.0,2.0,64.0,20.0,2.0
2113,32.0,4.0,16.0,2.0,64.0,20.0,3.0
2114,32.0,4.0,16.0,2.0,64.0,20.0,4.0
2115,32.0,4.0,16.0,4.0,16.0,1.0,0.0
2116,32.0,4.0,16.0,4.0,16.0,1.0,1.0
2117,32.0,4.0,16.0,4.0,16.0,1.0,2.0
2118,32.0,4.0,16.0,4.0,16.0,1.0,3.0
2119,32.0,4.0,16.0,4.0,16.0,1.0,4.0
2120,32.0,4.0,16.0,4.0,16.0,10.0,0.0
2121,32.0,4.0,16.0,4.0,16.0,10.0,1.0
2122,32.0,4.0,16.0,4.0,16.0,10.0,2.0
2123,32.0,4.0,16.0,4.0,16.0,10.0,3.0
2124,32.0,4.0,16.0,4.0,16.0,10.0,4.0
2125,32.0,4.0,16.0,4.0,16.0,20.0,0.0
2126,32.0,4.0,16.0,4.0,16.0,20.0,1.0
2127,32.0,4.0,16.0,4.0,16.0,20.0,2.0
2128,32.0,4.0,16.0,4.0,16.0,20.0,3.0
2129,32.0,4.0,16.0,4.0,16.0,20.0,4.0
2130,32.0,4.0,16.0,4.0,32.0,1.0,0.0
2131,32.0,4.0,16.0,4.0,32.0,1.0,1.0
2132,32.0,4.0,16.0,4.0,32.0,1.0,2.0
2133,32.0,4.0,16.0,4.0,32.0,1.0,3.0
2134,32.0,4.0,16.0,4.0,32.0,1.0,4.0
2135,32.0,4.0,16.0,4.0,32.0,10.0,0.0
2136,32.0,4.0,16.0,4.0,32.0,10.0,1.0
2137,32.0,4.0,16.0,4.0,32.0,10.0,2.0
2138,32.0,4.0,16.0,4.0,32.0,10.0,3.0
2139,32.0,4.0,16.0,4.0,32.0,10.0,4.0
2140,32.0,4.0,16.0,4.0,32.0,20.0,0.0
2141,32.0,4.0,16.0,4.0,32.0,20.0,1.0
2142,32.0,4.0,16.0,4.0,32.0,20.0,2.0
2143,32.0,4.0,16.0,4.0,32.0,20.0,3.0
2144,32.0,4.0,16.0,4.0,32.0,20.0,4.0
2145,32.0,4.0,16.0,4.0,64.0,1.0,0.0
2146,32.0,4.0,16.0,4.0,64.0,1.0,1.0
2147,32.0,4.0,16.0,4.0,64.0,1.0,2.0
2148,32.0,4.0,16.0,4.0,64.0,1.0,3.0
2149,32.0,4.0,16.0,4.0,64.0,1.0,4.0
2150,32.0,4.0,16.0,4.0,64.0,10.0,0.0
2151,32.0,4.0,16.0,4.0,64.0,10.0,1.0
2152,32.0,4.0,16.0,4.0,64.0,10.0,2.0
2153,32.0,4.0,16.0,4.0,64.0,10.0,3.0
2154,32.0,4.0,16.0,4.0,64.0,10.0,4.0
2155,32.0,4.0,16.0,4.0,64.0,20.0,0.0
2156,32.0,4.0,16.0,4.0,64.0,20.0,1.0
2157,32.0,4.0,16.0,4.0,64.0,20.0,2.0
2158,32.0,4.0,16.0,4.0,64.0,20.0,3.0
2159,32.0,4.0,16.0,4.0,64.0,20.0,4.0
2160,32.0,4.0,32.0,1.0,16.0,1.0,0.0
2161,32.0,4.0,32.0,1.0,16.0,1.0,1.0
2162,32.0,4.0,32.0,1.0,16.0,1.0,2.0
2163,32.0,4.0,32.0,1.0,16.0,1.0,3.0
2164,32.0,4.0,32.0,1.0,16.0,1.0,4.0
2165,32.0,4.0,32.0,1.0,16.0,10.0,0.0
2166,32.0,4.0,32.0,1.0,16.0,10.0,1.0
2167,32.0,4.0,32.0,1.0,16.0,10.0,2.0
2168,32.0,4.0,32.0,1.0,16.0,10.0,3.0
2169,32.0,4.0,32.0,1.0,16.0,10.0,4.0
2170,32.0,4.0,32.0,1.0,16.0,20.0,0.0
2171,32.0,4.0,32.0,1.0,16.0,20.0,1.0
2172,32.0,4.0,32.0,1.0,16.0,20.0,2.0
2173,32.0,4.0,32.0,1.0,16.0,20.0,3.0
2174,32.0,4.0,32.0,1.0,16.0,20.0,4.0
2175,32.0,4.0,32.0,1.0,32.0,1.0,0.0
2176,32.0,4.0,32.0,1.0,32.0,1.0,1.0
2177,32.0,4.0,32.0,1.0,32.0,1.0,2.0
2178,32.0,4.0,32.0,1.0,32.0,1.0,3.0
2179,32.0,4.0,32.0,1.0,32.0,1.0,4.0
2180,32.0,4.0,32.0,1.0,32.0,10.0,0.0
2181,32.0,4.0,32.0,1.0,32.0,10.0,1.0
2182,32.0,4.0,32.0,1.0,32.0,10.0,2.0
2183,32.0,4.0,32.0,1.0,32.0,10.0,3.0
2184,32.0,4.0,32.0,1.0,32.0,10.0,4.0
2185,32.0,4.0,32.0,1.0,32.0,20.0,0.0
2186,32.0,4.0,32.0,1.0,32.0,20.0,1.0
2187,32.0,4.0,32.0,1.0,32.0,20.0,2.0
2188,32.0,4.0,32.0,1.0,32.0,20.0,3.0
2189,32.0,4.0,32.0,1.0,32.0,20.0,4.0
2190,32.0,4.0,32.0,1.0,64.0,1.0,0.0
2191,32.0,4.0,32.0,1.0,64.0,1.0,1.0
2192,32.0,4.0,32.0,1.0,64.0,1.0,2.0
2193,32.0,4.0,32.0,1.0,64.0,1.0,3.0
2194,32.0,4.0,32.0,1.0,64.0,1.0,4.0
2195,32.0,4.0,32.0,1.0,64.0,10.0,0.0
2196,32.0,4.0,32.0,1.0,64.0,10.0,1.0
2197,32.0,4.0,32.0,1.0,64.0,10.0,2.0
2198,32.0,4.0,32.0,1.0,64.0,10.0,3.0
2199,32.0,4.0,32.0,1.0,64.0,10.0,4.0
2200,32.0,4.0,32.0,1.0,64.0,20.0,0.0
2201,32.0,4.0,32.0,1.0,64.0,20.0,1.0
2202,32.0,4.0,32.0,1.0,64.0,20.0,2.0
2203,32.0,4.0,32.0,1.0,64.0,20.0,3.0
2204,32.0,4.0,32.0,1.0,64.0,20.0,4.0
2205,32.0,4.0,32.0,2.0,16.0,1.0,0.0
2206,32.0,4.0,32.0,2.0,16.0,1.0,1.0
2207,32.0,4.0,32.0,2.0,16.0,1.0,2.0
2208,32.0,4.0,32.0,2.0,16.0,1.0,3.0
2209,32.0,4.0,32.0,2.0,16.0,1.0,4.0
2210,32.0,4.0,32.0,2.0,16.0,10.0,0.0
2211,32.0,4.0,32.0,2.0,16.0,10.0,1.0
2212,32.0,4.0,32.0,2.0,16.0,10.0,2.0
2213,32.0,4.0,32.0,2.0,16.0,10.0,3.0
2214,32.0,4.0,32.0,2.0,16.0,10.0,4.0
2215,32.0,4.0,32.0,2.0,16.0,20.0,0.0
2216,32.0,4.0,32.0,2.0,16.0,20.0,1.0
2217,32.0,4.0,32.0,2.0,16.0,20.0,2.0
2218,32.0,4.0,32.0,2.0,16.0,20.0,3.0
2219,32.0,4.0,32.0,2.0,16.0,20.0,4.0
2220,32.0,4.0,32.0,2.0,32.0,1.0,0.0
2221,32.0,4.0,32.0,2.0,32.0,1.0,1.0
2222,32.0,4.0,32.0,2.0,32.0,1.0,2.0
2223,32.0,4.0,32.0,2.0,32.0,1.0,3.0
2224,32.0,4.0,32.0,2.0,32.0,1.0,4.0
2225,32.0,4.0,32.0,2.0,32.0,10.0,0.0
2226,32.0,4.0,32.0,2.0,32.0,10.0,1.0
2227,32.0,4.0,32.0,2.0,32.0,10.0,2.0
2228,32.0,4.0,32.0,2.0,32.0,10.0,3.0
2229,32.0,4.0,32.0,2.0,32.0,10.0,4.0
2230,32.0,4.0,32.0,2.0,32.0,20.0,0.0
2231,32.0,4.0,32.0,2.0,32.0,20.0,1.0
2232,32.0,4.0,32.0,2.0,32.0,20.0,2.0
2233,32.0,4.0,32.0,2.0,32.0,20.0,3.0
2234,32.0,4.0,32.0,2.0,32.0,20.0,4.0
2235,32.0,4.0,32.0,2.0,64.0,1.0,0.0
2236,32.0,4.0,32.0,2.0,64.0,1.0,1.0
2237,32.0,4.0,32.0,2.0,64.0,1.0,2.0
2238,32.0,4.0,32.0,2.0,64.0,1.0,3.0
2239,32.0,4.0,32.0,2.0,64.0,1.0,4.0
2240,32.0,4.0,32.0,2.0,64.0,10.0,0.0
2241,32.0,4.0,32.0,2.0,64.0,10.0,1.0
2242,32.0,4.0,32.0,2.0,64.0,10.0,2.0
2243,32.0,4.0,32.0,2.0,64.0,10.0,3.0
2244,32.0,4.0,32.0,2.0,64.0,10.0,4.0
2245,32.0,4.0,32.0,2.0,64.0,20.0,0.0
2246,32.0,4.0,32.0,2.0,64.0,20.0,1.0
2247,32.0,4.0,32.0,2.0,64.0,20.0,2.0
2248,32.0,4.0,32.0,2.0,64.0,20.0,3.0
2249,32.0,4.0,32.0,2.0,64.0,20.0,4.0
2250,32.0,4.0,32.0,4.0,16.0,1.0,0.0
2251,32.0,4.0,32.0,4.0,16.0,1.0,1.0
2252,32.0,4.0,32.0,4.0,16.0,1.0,2.0
2253,32.0,4.0,32.0,4.0,16.0,1.0,3.0
2254,32.0,4.0,32.0,4.0,16.0,1.0,4.0
2255,32.0,4.0,32.0,4.0,16.0,10.0,0.0
2256,32.0,4.0,32.0,4.0,16.0,10.0,1.0
2257,32.0,4.0,32.0,4.0,16.0,10.0,2.0
2258,32.0,4.0,32.0,4.0,16.0,10.0,3.0
2259,32.0,4.0,32.0,4.0,16.0,10.0,4.0
2260,32.0,4.0,32.0,4.0,16.0,20.0,0.0
2261,32.0,4.0,32.0,4.0,16.0,20.0,1.0
2262,32.0,4.0,32.0,4.0,16.0,20.0,2.0
2263,32.0,4.0,32.0,4.0,16.0,20.0,3.0
2264,32.0,4.0,32.0,4.0,16.0,20.0,4.0
2265,32.0,4.0,32.0,4.0,32.0,1.0,0.0
2266,32.0,4.0,32.0,4.0,32.0,1.0,1.0
2267,32.0,4.0,32.0,4.0,32.0,1.0,2.0
2268,32.0,4.0,32.0,4.0,32.0,1.0,3.0
2269,32.0,4.0,32.0,4.0,32.0,1.0,4.0
2270,32.0,4.0,32.0,4.0,32.0,10.0,0.0
2271,32.0,4.0,32.0,4.0,32.0,10.0,1.0
2272,32.0,4.0,32.0,4.0,32.0,10.0,2.0
2273,32.0,4.0,32.0,4.0,32.0,10.0,3.0
2274,32.0,4.0,32.0,4.0,32.0,10.0,4.0
2275,32.0,4.0,32.0,4.0,32.0,20.0,0.0
2276,32.0,4.0,32.0,4.0,32.0,20.0,1.0
2277,32.0,4.0,32.0,4.0,32.0,20.0,2.0
2278,32.0,4.0,32.0,4.0,32.0,20.0,3.0
2279,32.0,4.0,32.0,4.0,32.0,20.0,4.0
2280,32.0,4.0,32.0,4.0,64.0,1.0,0.0
2281,32.0,4.0,32.0,4.0,64.0,1.0,1.0
